release,update,category,books,onboarding,device,product,maker,description,color,colorcode,price,price_old,price_old_period,splitprice1,splitprice2,url,topbuttontext,topbuttonnote,bssbtn,bssbtntext,urlbssbtn,bssbtnnote,ichibabtn,ichibabtntext,urlichiba,ichibabtnnote,additionaltext,additionallinktext,additionallink,legalline,thumbnail,rselect,featurelist,feature1,feature2,feature3,feature4,feature5,rich,featureimg,img1,title1,text1,img2,title2,text2,img3,title3,text3,img4,text4,img5,text5,img6,text6,img7,text7,img8,text8,img9,text9,img10,text10,spec,item1,value1,item2,value2,item3,value3,item4,value4,item5,value5,item6,value6,item7,value7,item8,value8,item9,value9,item10,value10,comment,manufacturer,contact,support1,support2,link,link2,eol,other
2019/12/9,,ケース,Galaxy純正 Galaxy S10 Clear View Cover,210075,Galaxy S10,Galaxy純正 Galaxy S10 Clear View Cover,,,ブラック/ホワイト,#222222/#ffffff,6480 ,,,,,samsung-efzg973cbegjp,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=210075,※現在my 楽天モバイルでの販売は行っておりません。,,,https://item.rakuten.co.jp/rakutenmobile-store/samsung-efzg973cbegjp/,※送料無料,,,,,8 ,FALSE,,,,,,,FALSE,3 ,pht-accessory-00.png,閉じたままでも通知確認、着信通話などの操作可能,専用UXで着信の応答/拒否、通知の確認など、カバーを開かずに音楽の再生を楽しむことも出来ます。,pht-accessory-01.png,"カバーの開閉に連動し、
画面の自動オン/オフ機能付","カバーの開閉により、ディスプレイが自動でオン/オフになります。
",pht-accessory-02.png,純正ならではのスリムな設計,純正ならではの設計で、スリムさと持ちやすさを追求しました。,,,,,,,,,,,,,,,6 ,製品名,Galaxy純正 Galaxy S10 Clear View Cover,メーカー,Galaxy,色,ブラック/ホワイト,材質,"PC, PU, PET, Magnet
",型番,EF-ZG973CBEGJP/EF-ZG973CWEGJP,JANコード,4986773180759/4986773180766 ,,,,,,,,,"★製品対応機種でのみご利用いただけます。
★本製品は消耗品です。
★初期不良の場合のみ交換可能です。
★使用上の不注意による破損や汚れは保証対象外になります。
★保証適用にはご購入時の領収書が必要になります。",,"Galaxy カスタマーサポートセンター
TEL：0120-363-905
営業日：年中無休
受付時間：9：00～20：00",Galaxy S10[https://network.mobile.rakuten.co.jp/product/smartphone/galaxy-s10/],,,,2022/3/29,
2019/12/9,,ケース,,210053,Galaxy S10,Galaxy純正 Galaxy S10 Protective Standing Cover,,,ブラック,#222222,3980 ,,,,,samsung-rg973cbegjp,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=210053,※現在my 楽天モバイルでの販売は行っておりません。,none,,,※送料無料,,,,,3 ,FALSE,,,,,,,FALSE,3 ,pht-accessory-01.png,MIL規格準拠,MIL規格準拠の落下試験を準拠しています。,pht-accessory-00.png,端末をしっかり保護,側面までしっかりと覆うカバー設計で、端末を保護します。,pht-accessory-02.png,動画の快適な視聴が楽しめるキックスタンド付,背面のキックスタンドを使用することで、快適に動画視聴をお楽しみいただけます。,,,,,,,,,,,,,,,6 ,製品名,Galaxy純正 Galaxy S10 Protective Standing Cover,メーカー,Galaxy,色,ブラック,材質,"PC, TPU",型番,EF-RG973CBEGJP,JANコード,4986773180889 ,,,,,,,,,"★製品対応機種でのみご利用いただけます。
★本製品は消耗品です。
★初期不良の場合のみ交換可能です。
★使用上の不注意による破損や汚れは保証対象外になります。
★保証適用にはご購入時の領収書が必要になります。",,"Galaxy カスタマーサポートセンター
TEL：0120-363-905
営業日：年中無休
受付時間：9：00～20：00",Galaxy S10[https://network.mobile.rakuten.co.jp/product/smartphone/galaxy-s10/],,,,2022/3/29,
2019/12/9,,ケース,https://books.rakuten.co.jp/rb/16234667/,,Galaxy Note10+,Galaxy純正 Galaxy Note10+ LED Cover,,,ブラック,#222222,6480 ,,,,,samsung-kn976pbegjp,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=,※現在my 楽天モバイルでの販売は行っておりません。,,楽天ブックスで購入する,https://books.rakuten.co.jp/rb/16234667/,※送料無料,,,,,4 ,FALSE,,,,,,,FALSE,3 ,pht-accessory-01.png,LEDディスプレイに通知,"カバー背面のLEDディスプレイに
電話の着信やメッセージ受信を通知します。",pht-accessory-02.png,ムードライトLED搭載,ムードライトLED搭載で、カバー全体が光る演出も設定可能です。,pht-accessory-03.png,ケース自体の充電不要,端末から電力を供給するため、ケース自体を充電する必要はありません。,,,,,,,,,,,,,,,6 ,製品名,Galaxy純正 Galaxy Note10+ LED Cover,メーカー,Galaxy,色,ブラック,材質,"PC, PU, Micro fiber, LED
",型番,EF-KN975CBEGJP,JANコード,4986773190284 ,,,,,,,,,"★製品対応機種でのみご利用いただけます。
★本製品は消耗品です。
★初期不良の場合のみ交換可能です。
★使用上の不注意による破損や汚れは保証対象外になります。
★保証適用にはご購入時の領収書が必要になります。",,"Galaxy カスタマーサポートセンター
TEL：0120-363-905
営業日：年中無休
受付時間：9：00～20：00",Galaxy Note10+[https://network.mobile.rakuten.co.jp/product/smartphone/galaxy-note10-plus/],,,,2021/7/30,
2019/12/9,,ケース,https://books.rakuten.co.jp/rb/16234666/,,Galaxy Note10+,Galaxy純正 Galaxy Note10+ Clear View Cover,,,ブラック,#222222,6480 ,,,,,samsung-zn975pbegjp,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=,※現在my 楽天モバイルでの販売は行っておりません。,,楽天ブックスで購入する,https://books.rakuten.co.jp/rb/16234666/,※送料無料,,,,,4 ,FALSE,,,,,,,FALSE,3 ,pht-accessory-00.png,閉じたままでも通知確認、着信通話などの操作可能,新しい縦画面のUXで、カバーを閉じたままでも通知確認、着信通話、音楽再生などの操作が可能です。,pht-accessory-01.png,"カバーの開閉に連動し、
画面の自動オン/オフ機能付","カバーの開閉により、ディスプレイが自動でオン/オフになります。
",pht-accessory-02.png,軽くスリムな設計,軽くスリムな設計で、持ちやすいグリップ感を追求しました。,,,,,,,,,,,,,,,6 ,製品名,Galaxy純正 Galaxy Note10+ Clear View Cover,メーカー,Galaxy,色,ブラック,材質,"PC, PU, Magnet
",型番,EF-ZN975CBEGJP,JANコード,4986773190208 ,,,,,,,,,"★製品対応機種でのみご利用いただけます。
★本製品は消耗品です。
★初期不良の場合のみ交換可能です。
★使用上の不注意による破損や汚れは保証対象外になります。
★保証適用にはご購入時の領収書が必要になります。",,"Galaxy カスタマーサポートセンター
TEL：0120-363-905
営業日：年中無休
受付時間：9：00～20：00",Galaxy Note10+[https://network.mobile.rakuten.co.jp/product/smartphone/galaxy-note10-plus/],,,,2021/7/30,
2019/12/9,,ケース,OPPO A5 2020 手帳型ケース,,OPPO A5 2020,OPPO A5 2020 手帳型ケース,,,ブラック/ネイビー,#222222/#2e2d46,2280 ,,,,,rselect-rmopa52020c0060bk,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=,※現在my 楽天モバイルでの販売は行っておりません。,,楽天ブックスで購入する,https://books.rakuten.co.jp/search?sitem=OPPO%20A5%202020%20%E6%89%8B%E5%B8%B3%E5%9E%8B%E3%82%B1%E3%83%BC%E3%82%B9&,※送料無料,,,,,17 ,TRUE,3 ,素材はポリウレタン液晶画面側と背面側の両面を保護できる薄型で持ちやすい手帳型ケースです。,内側にはハードケースを採用、端末をしっかり固定することできます。,フタの内側にカードポケットが1つ付いています。,,,FALSE,3 ,pht-accessory-06.png,スタイリッシュな薄型ブックタイプ,スリムな設計でポケットなどの出し入れもスムーズに、持ち運びも便利です。,pht-accessory-04.png,カードポケット付き,カードを収納できるカードポケットがついており、スマートフォンと一緒ならカードを忘れる心配もありません。,pht-accessory-07.png,ケースを装着したままで充電可能,"ケースを取り外さなくても、充電をすることができます。
また、ボタンの操作やカメラもケースを装着したまま使用可能です。",,,,,,,,,,,,,,,5 ,製品名,"OPPO A5 2020 手帳型ケース ブラック
OPPO A5 2020 手帳型ケース ネイビー
",色,"ブラック、ネイビー
",材質,ポリウレタン　ハードケース：ポリカーボネート,型番,RMOPA52020C0060BK/RMOPA52020C0061NV,JANコード,4988075112810/4988075112827,,,,,,,,,,,"★本製品はスマートフォンの機種別専用のケースです。表面に記載の機種以外には使用できません。
★本製品は機器本体に付く傷や汚れを完全に防ぐものではありません。
★本製品のカードポケットご使用による、カードなどの挿入物の紛失・破損などは一切保証いたしかねます。
★本製品のパッケージなどに記載されている会社名・製品名などは各社の商標または登録商標です。
★装着の際は、乾いた布等で機器本体の表面のホコリや指紋を取り除き、左側から合わせて本製品に機器本体をはめ込んでください。
★取り外しの際は、製品を横向きに持ち、ハードケースの左上と右上の角部分を奥へ滑らすように、製品をケースの内側から引き抜くように外してください。
★機器本体の破損や損傷等については一切責任を負いかねますのでご了承願います。
★万が一、製造上の原因により初期不良品があった場合は同製品または同等の製品と交換をいたします。ご対応の際に購入証明書が必要となる場合がありますので、購入証明書は必ず保管しておいてください。","株式会社ラスタバナナ
愛知県名古屋市中区三の丸1-13-1","TEL: 052-201-1110（10：00～18：00の月曜日～金曜日）
※祝祭日、年末年始特定休業日を除く",OPPO A5 2020[https://network.mobile.rakuten.co.jp/product/smartphone/a5-2020/],,,,2021/7/30,
2019/12/12,,ケース,https://books.rakuten.co.jp/rb/16234651/,,AQUOS sense3 plus,AQUOS sense3 plus ハイブリッドクリアケース,,,クリア,#E8FEFF,1780 ,,,,,rselect-rmshaqs011c0072cl,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=,※現在my 楽天モバイルでの販売は行っておりません。,,楽天ブックスで購入する,https://books.rakuten.co.jp/rb/16234651/,※送料無料,,,,,5 ,TRUE,,,,,,,FALSE,3 ,pht-accessory-01.png,透明度の高いクリアケース,製品を保護すること、本体のデザインを楽しむことを両立したカバーです。高透明のカバーなので、本体の美しいデザインをそこないません。,pht-accessory-02.png,製品の側面もしっかり保護,側面のボタンや端子周りまでしっかり保護。,pht-accessory-03.png,ケースを装着したままカメラ使用可能,カメラ機能や充電コネクターの接続、タッチパネル操作が可能です。 また各種ボタンの操作も使用可能です。,,,,,,,,,,,,,,,5 ,製品名,AQUOS sense3 plus ハイブリットケース,色,クリア,材質,ポリカーボネイト/熱可塑性ポリウレタン,型番,RMSHAQS011C0072CL,JANコード,4589740199411 ,,,,,,,,,,,"★本製品の取り付け、取り外しはお客様の責任において行ってください。
★本製品は端末本体への傷や汚れを完全に防ぐものではありません。
★本製品装着時において、全ての機能・動作を保証するものではありません。
★装着する前に端末本体や本製品についているほこりや油分・水分、ごみなどをよく拭き取ってから使用してください。端末本体への傷の原因となります。
★NFC サービスをご利用になる際に、リーダー／ライターによっては、データを正常に読み込めな
い場合があります。
★お客様のご使用状況・環境などにより、変色する場合があります。
★本製品に汚れなどがついた場合は、柔らかい生地で軽く拭き取ってください。
★皮膚に異常を感じたときはすぐに使用を止め、専門医にご相談ください。
★本製品を装着したまま写真撮影が可能ですが、撮影環境によっては、影や反射光の映り込みが発生する場合があります。そのような場合は本製品を取りはずしてご使用ください。
★製品本体の破損や故障、データの損失、消滅などについては一切の責任を負いかねますので、あらかじめご了承ください。
★商品およびパッケージは予告なく変更になることがあります。
★万が一、製造上の原因により初期不良品があった場合は同製品または同等の製品と交換をいたします。ご対応の際に購入証明書等が必要となる場合がありますので、購入証明書等は必ず保管しておいてください。
★本製品のパッケージなどに記載されている会社名・製品名などは各社の商標または登録商標です。
★「AQUOS」は、シャープ株式会社の商標または商標登録です。""","株式会社トレミール
東京都港区赤坂4-2-19赤坂SHASTA・EAST5F","TEL: 03-5114-1357（10：00～17：00の月曜日～金曜日）
※祝祭日、夏期、年末年始特定休業日を除く",AQUOS sense3 plus[https://network.mobile.rakuten.co.jp/product/smartphone/aquos-sense3-plus/],,,,2021/7/30,
2019/12/12,,ケース,https://books.rakuten.co.jp/rb/16234655/,,AQUOS sense3 plus,AQUOS sense3 plus レザーハードケース,,,ブラック,#222222,2970 ,,,,,rselect-rmshaqs011c0075bk,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=,※現在my 楽天モバイルでの販売は行っておりません。,,楽天ブックスで購入する,https://books.rakuten.co.jp/rb/16234655/,※送料無料,,,,,6 ,TRUE,,,,,,,FALSE,3 ,pht-accessory-01.png,レザーハードケース,背面のPUレザーはテクスチャーのある生地を採用いたしました。,pht-accessory-02.png,製品をしっかり保護,製品にフィットした形状によって製品をしっかり保護いたします。,pht-accessory-03.png,ケースを装着したままカメラ使用可能,カメラ機能や充電コネクターの接続、タッチパネル操作が可能です。 また各種ボタンの操作も使用可能です。,,,,,,,,,,,,,,,5 ,製品名,AQUOS sense3 plus レザーハードケース,色,ブラック,材質,ポリカーボネイト/PUレザー,型番,RMSHAQS011C0075BK,JANコード,4589740199442 ,,,,,,,,,,,"★本製品の取り付け、取り外しはお客様の責任において行ってください。
★本製品は端末本体への傷や汚れを完全に防ぐものではありません。
★本製品装着時において、全ての機能・動作を保証するものではありません。
★装着する前に端末本体や本製品についているほこりや油分・水分、ごみなどをよく拭き取ってから使用してください。端末本体への傷の原因となります。
★NFC サービスをご利用になる際に、リーダー／ライターによっては、データを正常に読み込めない場合があります。
★お客様のご使用状況・環境などにより、変色する場合があります。
★本製品に汚れなどがついた場合は、柔らかい生地で軽く拭き取ってください。
★皮膚に異常を感じたときはすぐに使用を止め、専門医にご相談ください。
★本製品を装着したまま写真撮影が可能ですが、撮影環境によっては、影や反射光の映り込みが発生する場合があります。そのような場合は本製品を取りはずしてご使用ください。
★製品本体の破損や故障、データの損失、消滅などについては一切の責任を負いかねますので、あらかじめご了承ください。
★商品およびパッケージは予告なく変更になることがあります。
★万が一、製造上の原因により初期不良品があった場合は同製品または同等の製品と交換をいたします。ご対応の際に購入証明書等が必要となる場合がありますので、購入証明書等は必ず保管しておいてください。
★商品およびパッケージは予告なく変更になることがあります。
★本製品のパッケージなどに記載されている会社名・製品名などは各社の商標または登録商標です。
★「AQUOS」は、シャープ株式会社の商標または商標登録です。","株式会社トレミール
東京都港区赤坂4-2-19赤坂SHASTA・EAST5F","TEL: 03-5114-1357（10：00～17：00の月曜日～金曜日）
※祝祭日、夏期、年末年始特定休業日を除く",AQUOS sense3 plus[https://network.mobile.rakuten.co.jp/product/smartphone/aquos-sense3-plus/],,,,2021/7/30,
2019/12/12,,ケース,AQUOS sense3 plus 手帳型ケース,,AQUOS sense3 plus,AQUOS sense3 plus 手帳型ケース,,,ブラック/ネイビー,#222222/#2e2d46,2780 ,,,,,rselect-rmshaqs011c0074bk,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=,※現在my 楽天モバイルでの販売は行っておりません。,,楽天ブックスで購入する,https://books.rakuten.co.jp/search?sitem=AQUOS%20sense3%20plus%20%E6%89%8B%E5%B8%B3%E5%9E%8B%E3%82%B1%E3%83%BC%E3%82%B9&,※送料無料,,,,,4 ,TRUE,,,,,,,FALSE,3 ,pht-accessory-01.png,使いやすい手帳型ケース,シンプルなデザインに艶のあるPUレザーを採用することで高級感を演出させます。,pht-accessory-02.png,カードが収納できるポケット付き,名刺等を入れる事が出来るカードポケット×2、サイドポケット×1が付いています。,pht-accessory-03.png,便利なスタンド機能付き,背面を折り曲げることで、動画視聴に便利なスタンド機能として使用が可能です。,,,,,,,,,,,,,,,5 ,製品名,AQUOS sense3 plus 手帳型ケース,色,ブラック,材質,ポリカーボネイト/PUレザー,型番,RMSHAQS011C0074BK/RMSHAQS011C0073NV,JANコード,4589740199435/4589740199428,,,,,,,,,,,"★本製品の取り付け、取り外しはお客様の責任において行ってください。
★本製品は端末本体への傷や汚れを完全に防ぐものではありません。
★本製品装着時において、全ての機能・動作を保証するものではありません。
★装着する前に端末本体や本製品についているほこりや油分・水分、ごみなどをよく拭き取ってから使用してください。端末本体への傷の原因となります。
★NFC サービスをご利用になる際に、リーダー／ライターによっては、データを正常に読み込めない場合があります。
★お客様のご使用状況・環境などにより、変色する場合があります。
★本製品に汚れなどがついた場合は、柔らかい生地で軽く拭き取ってください。
★皮膚に異常を感じたときはすぐに使用を止め、専門医にご相談ください。
★本製品を装着したまま写真撮影が可能ですが、撮影環境によっては、影や反射光の映り込みが発生する場合があります。そのような場合は本製品を取りはずしてご使用ください。
★端末本体の破損や故障、データの損失、消滅などについては一切の責任を負いかねますので、あらかじめご了承ください。
★商品およびパッケージは予告なく変更になることがあります。
★万が一、製造上の原因により初期不良品があった場合は同製品または同等の製品と交換をいたします。ご対応の際に購入証明書等が必要となる場合がありますので、購入証明書等は必ず保管しておいてください。
★商品およびパッケージは予告なく変更になることがあります。
★本製品のパッケージなどに記載されている会社名・製品名などは各社の商標または登録商標です。
★「AQUOS」は、シャープ株式会社の商標または商標登録です。","株式会社トレミール
東京都港区赤坂4-2-19赤坂SHASTA・EAST5F","TEL: 03-5114-1357（10：00～17：00の月曜日～金曜日）
※祝祭日、夏期、年末年始特定休業日を除く",AQUOS sense3 plus[https://network.mobile.rakuten.co.jp/product/smartphone/aquos-sense3-plus/],,,,2021/7/30,
2019/12/12,,ケース,https://books.rakuten.co.jp/rb/16234652/,,AQUOS sense3 plus,AQUOS sense3 plus トライタンハードケース,,,マットシルバー,#cococo,1980 ,,,,,rselect-rmshaqs011c0078sv,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=,※現在my 楽天モバイルでの販売は行っておりません。,,楽天ブックスで購入する,https://books.rakuten.co.jp/rb/16234652/,※送料無料,,,,,5 ,TRUE,3 ,コポリエステル樹脂(トライタンTM イーストマンケミカルカンパニー製)優れた耐久性と耐破損性を合わせ持ちクリスタルのような高い透明度を持つ。 ,ケースを装着したままカメラ撮影や充電端子の接続、各種ボタンの操作が可能。 ,ケース本体にストラップホール付き。,,,FALSE,3 ,pht-accessory-01.png,透明度の高いケース,優れた耐久性と耐破損性、高い透明度を持ち合わせています。,pht-accessory-08.png,新素材を使用,医療機器や乳児用品にも使用されている安心・安全な新素材。,pht-accessory-09.png,ケースを装着したままで充電可能,"ケースを取り外さなくても、充電をすることができます。
また、ボタンの操作やカメラもケースを装着したまま使用可能です。",,,,,,,,,,,,,,,5 ,製品名,AQUOS sense3 plus トライタンハードケース マットシルバー,色,マットシルバー,材質,コポリエステル樹脂(トライタンTM イーストマンケミカルカンパニー製）,型番,RMSHAQS011C0078SV,JANコード,4988075112841 ,,,,,,,,,,,"★本製品の取り付け、取り外しはお客様の責任において行ってください。
★本製品は端末本体への傷や汚れを完全に防ぐものではありません。
★本製品装着時において、全ての機能・動作を保証するものではありません。
★装着する前に端末本体や本製品についているほこりや油分・水分、ごみなどをよく拭き取ってから使用してください。端末本体への傷の原因となります。
★NFC サービスをご利用になる際に、リーダー／ライターによっては、データを正常に読み込めない場合があります。
★お客様のご使用状況・環境などにより、変色する場合があります。
★本製品に汚れなどがついた場合は、柔らかい生地で軽く拭き取ってください。
★皮膚に異常を感じたときはすぐに使用を止め、専門医にご相談ください。
★本製品を装着したまま写真撮影が可能ですが、撮影環境によっては、影や反射光の映り込みが発生する場合があります。そのような場合は本製品を取りはずしてご使用ください。
★端末本体の破損や故障、データの損失、消滅などについては一切の責任を負いかねますので、あらかじめご了承ください。
★商品およびパッケージは予告なく変更になることがあります。
★万が一、製造上の原因により初期不良品があった場合は同製品または同等の製品と交換をいたします。ご対応の際に購入証明書等が必要となる場合がありますので、購入証明書等は必ず保管しておいてください。
★商品およびパッケージは予告なく変更になることがあります。
★本製品のパッケージなどに記載されている会社名・製品名などは各社の商標または登録商標です。
★「AQUOS」は、シャープ株式会社の商標または商標登録です。","株式会社ラスタバナナ
愛知県名古屋市中区三の丸1-13-1","TEL: 052-201-1110（10：00～18：00の月曜日～金曜日）
※祝祭日、年末年始特定休業日を除く",AQUOS sense3 plus[https://network.mobile.rakuten.co.jp/product/smartphone/aquos-sense3-plus/],,,,2021/7/30,
2019/12/14,,ケース,https://books.rakuten.co.jp/rb/16234637/,,OPPO A5 2020,OPPO A5 2020 TPUフレームケース,,,メタリックネイビー,#000080,1980 ,,,,,rselect-rmopa52020c0062nv,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=,※現在my 楽天モバイルでの販売は行っておりません。,,楽天ブックスで購入する,https://books.rakuten.co.jp/rb/16234637/,※送料無料,,,,,12 ,TRUE,2 ,素材はTPU(熱可塑性ポリウレタン)樹脂でフレームを輝く装飾で彩りました。,ゴムのようなしなやかな弾力性と硬質プラスチックのような強靭さで端末を守ります。,,,,FALSE,3 ,pht-accessory-01.png,輝く装飾フレーム,メタリックフレームが華やかさと高級感を出し、スタイリッシュに端末を彩ります。,pht-accessory-02.png,空気の層で衝撃を吸収,ケース内側の特殊構造により、空気の層で衝撃を吸収します。,pht-accessory-03.png,ケースを装着したままで充電可能,"ケースを取り外さなくても、充電をすることができます。
また、ボタンの操作やカメラもケースを装着したまま使用可能です。",,,,,,,,,,,,,,,5 ,製品名,OPPO A5 2020 TPUフレームケース メタリックネイビー,色,メタリックネイビー,材質,TPU,型番,RMOPA52020C0062NV,JANコード,4988075112834 ,,,,,,,,,,,"★本製品はスマートフォンの機種別専用のケースです。表面に記載の機種以外には使用できません。
★本製品は機器本体に付く傷や汚れを完全に防ぐものではありません。
★本製品のパッケージなどに記載されている会社名・製品名などは各社の商標または登録商標です。
★装着の際は、乾いた布等で機器本体の表面のホコリや指紋を取り除き、サイドボタン側から合わせて本製品に機器本体をはめこんでください。
★機器本体の破損や損傷等については一切責任を負いかねますのでご了承願います。
★万が一、製造上の原因により初期不良品があった場合は同製品または同等の製品と交換をいたします。ご対応の際に購入証明書等が必要となる場合がありますので、購入証明書等は必ず保管しておいてください。","株式会社ラスタバナナ
愛知県名古屋市中区三の丸1-13-1","TEL: 052-201-1110（10：00～18：00の月曜日～金曜日）
※祝祭日、年末年始特定休業日を除く",OPPO A5 2020[https://network.mobile.rakuten.co.jp/product/smartphone/a5-2020/],,,,2021/7/30,
2019/12/25,,ケース,お買いものパンダ マルチケース,210317 ,,お買いものパンダ マルチケース,,,イエロー/ネイビー,#FEE661/#2e2d46,3608 ,,,,,rselect-rmmtpanda1c0076ye,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=210317,※現在my 楽天モバイルでの販売は行っておりません。,,,https://item.rakuten.co.jp/rakutenmobile-store/rselect-rmmtpanda1c0076ye/,※送料無料,,,,,11 ,TRUE,,,,,,,FALSE,3 ,pht-accessory-01.png,ふわふわした手触り,"ふわふわしたサガラ刺繍の手帳型ケースです。
サガラ刺繍は、パイル状に埋められたボリューム感のある刺繍です。
このボリューム感ある刺繍によりキャラクターが立体的に表現され、また手触りがふんわりしたものとなります。

※刺繍は表面のみとなり裏面はキャンバス生地となります。",pht-accessory-02.png,ミラー&カードポケット付き,"内側には小さいミラー付き。いつでも身だしなみのチェックができます。
また、ICカードが収納できるポケットも付いて、通勤・通学に便利にお使いいただけます。",pht-accessory-03.png,ストラップホール付き,お好みのストラップをつけることもできます。,,,,,,,,,,,,,,,6 ,製品名,お買いものパンダ マルチケース,色,イエロー/ネイビー,材質,帆布、ポリウレタン素材、ポリカーボネイト素材、シリコン素材（粘着部）アクリル素材、真鍮,型番,RMMTPANDA1C0076YE/RMMTPANDA1C0077NV,JANコード,4580073419979/4580073419986,サイズ,"マルチケース
最大対応サイズ
たて　約160mm
よこ　約75mm
厚み　約10mm",,,,,,,,,"★貼り付け方：スライド式粘着パッドを下にした状態でスマートフォンを張り付けてください。
★取り外し方：スマートフォンを粘着パッドから取り外す際にはスマートフォン本体を左右どちらかに傾けながら取り外すようにしてください。粘着力があるため、そのまま上に強く引っ張ると破損する恐れがあります。
★本製品はスマートフォンの機種別専用アクセサリーです。他の用途ではご使用にならないでください。
★本製品の利用によるスマートフォンの紛失、破損(内部データ含む)、及び誤った使用方法により発生する問題には一切保証いたしかねます。
★本製品は粘着パッドにスマートフォンを固定する仕様です。ご使用機種の素材や形状、凹凸がある場合などによっては、正常に張り付かない場合がございます。
★本製品をスマートフォンに装着する際には本体や本製品に付着したゴミやホコリをよく取り除いてください。ホコリ等がついたままケースを装着すると、スマートフォンに傷がつく恐れがあります。水にぬれるような環境ではケースを取り外してご使用ください。お客様のご使用状況・環境などにより、変色する場合があります。
★本製品を端末に装着した状態で、高温の場所で使用したり、保管もしくは放置すると、端末への色移りや貼り付きなどの原因となりますのでご注意ください。また、本製品を加熱したり、火気に近づけたりしないでください。
★本製品のDリングにストラップを付けて使用する際には、ストラップを持って振り回したりしないでください。本製品が外れたり、スマートフォン本体・本製品の損傷の原因となる場合がございます。
★本製品はケースの蓋の開閉部分に磁石が使用されておりますので、ICカードポケットやケースの近くに磁気カード(クレジットカードやキャッシュカードなど)を入れたり近づけたりすることはお控えください。磁石の影響による磁気カードの破損等に関しましては一切保証いたしかねます。あらかじめご了承ください。
★乳幼児の手の届かないところに保管してください。
★指紋認証センサー等が背面にある機種では、本製品取り付け時は、それらの機能は使用できません｡",株式会社イングレム,e-mail:support@ingrem.co.jp,,高さ約160mm×横幅約75mm×厚さ約10mmまでのスマートフォン,,,2022/2/26,
2020/1/23,,ケース,https://books.rakuten.co.jp/rb/16215292/,,Rakuten Mini,Rakuten Mini TPUケース,,,クリア,#E8FEFF,880 ,,,,,rselect-rmtnraminic0080cl,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=,※現在my 楽天モバイルでの販売は行っておりません。,,楽天ブックスで購入する,https://books.rakuten.co.jp/rb/16215292/,※送料無料,,,,,8 ,TRUE,,,,,,,FALSE,3 ,pht-accessory-01.png,素材はTPU（熱可塑性ポリウレタン）樹脂を使用,軽量で柔軟性のある高品質なTPU（熱可塑性ポリウレタン）樹脂を採用。,pht-accessory-02.png,Rakuten Miniをそのままに,装着したままカメラ撮影や充電端子の接続、各種ボタンの操作が可能。,pht-accessory-03.png,透明度の高いクリアケース,薄くて透明なので、スマホ本体の色やデザインを邪魔しません。,,,,,,,,,,,,,,,5 ,製品名,Rakuten Mini TPUケース クリア,色,クリア,材質,TPU（熱可塑性ポリウレタン）,型番,RMTNRAMINIC0080CL,JANコード,4519756652617 ,,,,,,,,,,,"★本製品は機器本体に付く傷や汚れを完全に防ぐものではありません。
★本製品の取り付け、取り外しはお客様の責任において行ってください。
★機器本体の破損や損傷等については一切責任を負いかねますので、あらかじめご了承ください。
★機器に同梱されている充電端子以外のケーブル類は接続できない可能性がございます。
★本製品のパッケージに記載されている会社名・製品名などは、各社の商標または登録商標です。","株式会社パワーサポート
〒150-0013
東京都渋谷区恵比寿3-7-17","TEL:03-3441-3442（9時〜18時※土日祝日・年末年始を除く）
E-mail:info@pawasapo.co.jp",Rakuten Mini[https://network.mobile.rakuten.co.jp/product/smartphone/rakuten-mini/],,,,2021/7/30,
